gene,log2fc,p_value,mean_active,mean_latent,p_adj,significant
LOC646332,-0.1597517348377257,0.30353469770584574,22.014436847422676,24.592214843373494,0.47636467181634645,False
TRAF7,0.13258890519257055,0.30353925694379963,69.14370978350516,63.07241201204819,0.47636467181634645,False
SFRS2IP,0.052757451104595676,0.3035911936415656,2499.6314948453605,2409.874425301205,0.47641479521263536,False
ZNF571,-0.0844707213644719,0.3036996069129903,57.4557244329897,60.920228795180726,0.4765535328341568,False
OR11A1,-0.17798993091134688,0.3037685368781693,62.806153670103086,71.05301409638554,0.4766303006025573,False
LOC653674,-0.20461075392126157,0.30385041022424175,13.178121735051548,15.186143153012047,0.47666458071724693,False
LOC651624,-0.16584552404254074,0.3038197949824734,15.990357914432991,17.9383569686747,0.47666458071724693,False
PKIG,-0.1350224534689061,0.3038374047282804,28.693962257731954,31.509124144578312,0.47666458071724693,False
LOC729492,0.1929991339384475,0.3039322026575918,18.553776021649483,16.230570338554212,0.4767614975908217,False
SSPO,-0.14102006473897769,0.3040732218003391,53.488935989690724,58.981420578313255,0.47695130122132456,False
LYPD4,0.1391502798376326,0.30429244922742527,46.14358680412372,41.90086046987951,0.477094209253004,False
CDH9,-0.13559896515261696,0.3042369582202928,100.36623278350515,110.25720506024093,0.477094209253004,False
LOC441709,-0.2842612731812391,0.3042625830396702,7.480981881443299,9.110239046987953,0.477094209253004,False
LOC100128562,0.14534256009416502,0.3043045170465263,34.478483865979385,31.17422674843373,0.477094209253004,False
LOC100130884,0.25918253348087067,0.3042766370913201,13.507024441237114,11.285946021686748,0.477094209253004,False
CD93,-0.0771677224187136,0.3042109970664013,3055.507041237113,3223.3917349397593,0.477094209253004,False
ZBTB16,-0.14288671652954818,0.30428063490482804,139.33411597938144,153.8404898795181,0.477094209253004,False
SLITRK1,-0.19741125463155623,0.30441440721106955,344.39173252577314,394.89299180722884,0.47723508969395295,False
LOC100133542,-0.14871751380098588,0.30454965734201617,22.413611649484533,24.84736132060241,0.4774157061827236,False
ARTN,-0.2237551833994708,0.3046735790422362,459.6410689381444,536.75469,0.4775785414872479,False
TP53TG3,0.17469006215541785,0.3047617713063176,39.746248061855674,35.21349973253012,0.4776811906754609,False
LOC643382,0.24830364846116723,0.30481926964061434,15.128802980000001,12.736723502409637,0.4776811906754609,False
LRP6,0.16590128686846362,0.3048024158784071,37.01487995360825,32.99400846987951,0.4776811906754609,False
LOC100134330,0.21187734965229887,0.3048079857368404,13.818383901247422,11.930971722891568,0.4776811906754609,False
ASCC3,-0.0740327327630785,0.304884767310812,282.22089350515466,297.08124530120483,0.4777524048967621,False
LOC642222,-0.09010191717736003,0.3050983706455803,57.17561717525772,60.86032132530121,0.47805567507824653,False
LOC255620,0.09465907638606619,0.30513284989435174,200.89992525773195,188.14147903614457,0.47806987565694475,False
PRDM13,0.15700798784602835,0.30514756870417253,32.953454350515464,29.555399385542174,0.47806987565694475,False
KCNH1,-0.25907679617567914,0.30517347067271994,8.892613570927836,10.641903274698796,0.47807901570567546,False
LOC400298,-0.1837241341862741,0.30522170113583214,21.448760185567007,24.36176046987952,0.47812313165169185,False
NBPF8,0.11281921784789303,0.30524287440642023,2866.097632989691,2650.5073433734938,0.47812486008180344,False
LOC653182,0.11835570543721263,0.3053518420829391,43.447945044329884,40.025855481927714,0.47826409822102944,False
LDLRAD2,-0.19617327343730054,0.30553695800448805,26.991586847422678,30.923059588554214,0.4785225790901926,False
LOC646632,-0.11406207437087432,0.3055777372553001,59.98354680412371,64.91846578313253,0.47852352820830957,False
UBR1,0.2757236919842909,0.3055689265763722,15.824381087628867,13.071506144578313,0.47852352820830957,False
LOC401164,0.25327432298560815,0.3056686064208541,11.595594808659795,9.72858914554217,0.4785292017304089,False
CHM,-0.09822943048531334,0.3056701346611294,201.95670536082474,216.1863565060241,0.4785292017304089,False
LOC100008588,1.0290810788940485,0.3056223249060136,413.0413221649484,202.39940409638552,0.4785292017304089,False
BIN2,0.10473427906192562,0.30568179456547717,261.33066164948457,243.03129914457833,0.4785292017304089,False
LOC643672,0.1299663553731724,0.30566494749993334,34.43620456082474,31.46962063855422,0.4785292017304089,False
C1orf112,0.16216170375352987,0.30570809201623783,39.373816891752575,35.18778909638554,0.4785389234577064,False
LOC651302,-0.1749212239114882,0.3057303448051884,20.334929731958763,22.956158322554217,0.4785419300535598,False
LOC100130291,0.06453188957294981,0.30575018752236216,314.1909494845361,300.4468369879518,0.4785419300535598,False
LOC440804,0.17705731076152975,0.3058175760792301,27.796405064948456,24.586067540963857,0.4786159581484364,False
LOC400174,0.13302391506758673,0.3059540136224397,88.80209082474228,80.98022939759035,0.4787980336679617,False
PIGX,-0.07674094863045502,0.3061184730450257,843.452269072165,889.5325373493976,0.47902393479713923,False
OR11G2,0.16660196143013406,0.3061911948128684,28.69393372628866,25.5645353253012,0.4791062616766478,False
SRL,-0.2576334170590284,0.30626224421763787,7.397912759793815,8.844322940963854,0.4791544916265047,False
C1orf137,-0.30536750575865235,0.3062535936589627,10.351616950515464,12.791838626506024,0.4791544916265047,False
LOC647281,-0.16938684703535342,0.306286014186277,19.41980412783505,21.83913168674699,0.47916021250063545,False
BPTF,-0.12872293108595773,0.30638436302632716,99.53990814432989,108.82951632530121,0.47925112806147024,False
HOXB5,-0.10928052609381933,0.3063799736848568,42.06964346391752,45.38011036144579,0.47925112806147024,False
ZCCHC10,0.09985537691525964,0.306565275908533,54.33695010309279,50.70324960240964,0.47950263068537724,False
CPXM2,0.195792767425227,0.3066415710506452,26.66680417628866,23.282599939759034,0.4795904770968698,False
STRN4,-0.06650785774559237,0.3067225230860634,356.4896113402062,373.3083795180723,0.4796855949241311,False
NPTX2,-0.23270086668340337,0.30690259703850614,12.839837455670104,15.08722846060241,0.47985971535489713,False
SVIL,0.06963972356769,0.30691443071244456,1919.591073195876,1829.1321192771088,0.47985971535489713,False
CALN1,0.09101991006911102,0.30690607005857495,509.7978422680412,478.6281855421687,0.47985971535489713,False
DDA1,0.03828109645049955,0.3068944841125792,1775.8637525773197,1729.3618915662653,0.47985971535489713,False
TLR10,0.08219405836791191,0.3069660725506903,466.231318556701,440.41141445783126,0.4799089609118713,False
LOC728117,0.2042952597129614,0.30704093044436753,18.023144560824743,15.643414936626504,0.4799944934691363,False
PCDH7,-0.2247521692897998,0.307067429327627,12.283125556701032,14.353771743855422,0.48000442052966263,False
PCNP,-0.059783943744467945,0.30713559117906375,1676.5927525773195,1747.5288120481928,0.48007946910693755,False
BDKRB2,-0.10168160787764327,0.3075165263147433,71.78307762886598,77.02492574698795,0.4806433674318416,False
ZNF605,-0.1085846574618203,0.3075583367540494,42.81732845360825,46.16435854216868,0.4806771801149196,False
LOC388946,-0.23177323057315258,0.3076270824409399,10.71329235597938,12.58037686180723,0.4807215470639889,False
MYPOP,0.041709022422084484,0.3076145985305642,1772.4203422680412,1721.9124216867467,0.4807215470639889,False
MTCH2,-0.06484148877840314,0.30776939119317165,95.71573814432989,100.11579168674697,0.48091238399546954,False
TACC1,-0.030980686905463368,0.3078583904137301,4719.200082474227,4821.636951807229,0.4809905473310528,False
LOC645515,-0.08924791316264828,0.30785979371632005,610.1253453608248,649.0607771084337,0.4809905473310528,False
LOC146177,0.10150259913613763,0.30790501071435233,249.217472371134,232.28606662650606,0.48102964589468267,False
LILRB5,0.10195472887447489,0.30795721204249255,117.59377154639175,109.57030939759036,0.48107964999923275,False
TNF,-0.0705239567969545,0.30803756618017747,489.6774164948454,514.2092698795182,0.4811736239663214,False
HOXC13,0.1052990668689943,0.30824748671610597,154.60527257731957,143.72295012048193,0.481469963023721,False
FBXO8,0.051488137636644095,0.3083634194709623,429.0448257731959,414.0027204819278,0.4816194677805503,False
SCG3,-0.15850697335621997,0.3088346901927733,21.79086785670103,24.321473373493976,0.48227041893118944,False
DKFZP434L187,0.10707935855608018,0.30882600661428194,33.947935,31.519495902891563,0.48227041893118944,False
ASB17,0.1325437738880289,0.30884093150376635,41.2021787814433,37.585517180722896,0.48227041893118944,False
PMP2,-0.15431724370104033,0.3089365325471125,19.957999979381444,22.211154703614458,0.48238808513271686,False
TSPAN14,0.05728854907184023,0.3089673720969253,1010.9674474226805,971.6091590361444,0.4824046208851129,False
LOC729390,0.2709414419932865,0.3090704395820832,9.92560172371134,8.226125738554218,0.4825339197957906,False
VSTM2B,0.21542546963370413,0.3091057407402134,20.56435543402062,17.71191720481928,0.48255740902058347,False
CD34,0.09593228363772177,0.30936674265771674,68.02996896907217,63.6534251807229,0.48293322261547644,False
CNNM1,0.20273993354427056,0.3096187552964062,23.691014701030927,20.585094303614458,0.4832949552762604,False
LOC644420,-0.2862253341291722,0.3097187367241335,8.159631707216494,9.950226526506023,0.48338767459244186,False
LOC100134361,0.12371293295551027,0.3097127184457221,38.9293777628866,35.73025851807229,0.48338767459244186,False
CROP,-0.09882000309079073,0.3098227839983843,896.5864453608247,960.151918433735,0.483518387369375,False
LOC653219,0.11794319449371318,0.30987042229596407,33.86414110412371,31.205821915662646,0.4835533071354256,False
IQCA1,-0.26007179748995063,0.30992635044498235,8.176826507216495,9.792062915662651,0.4835533071354256,False
LOC100128309,-0.15248639405337472,0.3099191633193184,23.163956402061856,25.746352879518074,0.4835533071354256,False
LOC649801,0.19977061923027303,0.3099017777286572,71.60983648453609,62.349896,0.4835533071354256,False
KIAA0913,-0.04181632951129745,0.3100386754666799,1878.5386804123711,1933.7846626506025,0.4836968805267004,False
EP300,-0.08776429611825043,0.3101774083252239,774.3890113402063,822.9602662650603,0.48387243164736676,False
LOC100128853,0.2317421287815352,0.31019182202571405,11.587579282474227,9.868051028433735,0.48387243164736676,False
SPAG1,-0.1538361556048242,0.31021982310302143,90.58014721649484,100.7725665060241,0.48388442649009883,False
LOC642985,-0.14751862810435482,0.31029038645663226,23.402506396907217,25.922083462650605,0.4839311212148184,False
CHIC1,-0.23317732995445065,0.3102797052364912,11.575985405051545,13.606653994096384,0.4839311212148184,False
ZNF25,0.08072389981249235,0.3105610762556244,319.252631443299,301.87988120481924,0.4843215841606271,False
EBPL,-0.06495855067391858,0.3106649405489133,323.68556804123705,338.5928698795181,0.4843772366671698,False
LOC648230,0.14987460000597824,0.31067535942261565,30.23370406185567,27.250508301204828,0.4843772366671698,False
LOC100130087,0.23706785372406436,0.3106780916036752,12.290260328051547,10.427892539759036,0.4843772366671698,False
LOC646089,-0.3028578611112646,0.31062010637499105,8.306015956804123,10.246181902409639,0.4843772366671698,False
SLMO1,-0.20262595591181412,0.3107647248210884,14.067454474226805,16.188701265060242,0.4843965659758157,False
FLJ44054,0.09658952549142875,0.31075710489824515,219.37912793814436,205.1724107228916,0.4843965659758157,False
FLJ35390,-0.062099224274838424,0.31076928468306003,13882.435216494845,14493.036457831326,0.4843965659758157,False
CSN1S2A,-0.31569283095048045,0.310812418571085,5.992550525773196,7.458383595180723,0.4843965659758157,False
PRDM10,0.06979608374368927,0.310808503961615,239.2583819587629,227.95884433734935,0.4843965659758157,False
RHOBTB2,0.07683189016912077,0.31081248824691765,78.10551113402062,74.05475939759036,0.4843965659758157,False
UCHL5,-0.09672844327728988,0.3108580223012526,184.10143536082472,196.8680943373494,0.4844358386395461,False
TOMM7,-0.11653000914270913,0.3108894819677049,3697.0280206185566,4008.0374457831317,0.48445317431427476,False
C15orf32,-0.23113111395410035,0.3109573564857716,9.874293782680413,11.590000175903615,0.4844638744072027,False
FLJ44674,0.10195669301091827,0.3109325334438767,64.36225010309278,59.97071072289156,0.4844638744072027,False
IMPG2,-0.10647877883460657,0.31093704074457806,39.97381572164948,43.03570406024096,0.4844638744072027,False
BDNFOS,0.178470723764896,0.31097975403066136,27.613336844742268,24.400226036144577,0.4844670860758858,False
TRIM33,0.05638372823944675,0.3110254117449618,1834.354382474227,1764.0465783132531,0.48450653135422905,False
REXO1L3P,-0.2505369179082109,0.3111475600186357,8.885551562886597,10.570694430120481,0.48466511849901645,False
LOC400019,0.141545228364793,0.31117719054948295,37.83406022680413,34.29837871084337,0.4846795822465075,False
LOC100130233,0.26114923685802827,0.3112620745505241,11.646409864226804,9.718031808433736,0.4847800995042584,False
BRMS1L,-0.1106474945928305,0.3112993559247086,52.71010547422679,56.911770963855446,0.48480646899354995,False
LOC643791,-0.3297974884417019,0.31137097270923597,5.616901206185568,7.059528921686747,0.4848863042784762,False
LOC642243,0.13699263097483524,0.31149406496669885,36.97788106391752,33.62816193975903,0.4850462847049916,False
LOC644852,-0.13553952199961414,0.31163975079582734,7779.408875783506,8545.708207228916,0.4852097106861639,False
LOC641810,-0.32742502300355175,0.3116257243514674,5.5887085896907225,7.012553993975902,0.4852097106861639,False
DDRGK1,-0.04024393664540024,0.31168336979672556,927.5452659793814,953.783368674699,0.48521420104995056,False
UTRN,0.09962067114314242,0.31167259976561945,97.11959896907216,90.63961877108434,0.48521420104995056,False
POLR1A,-0.1536083904654694,0.31193474059661414,21.141355231958762,23.516547178554212,0.48557379281450197,False
MEI1,0.0522384672656911,0.31210485846124814,275.94889175257725,266.1358060240964,0.4857751236849807,False
LOC729992,0.10195423346812493,0.312087318855922,833.7034577319588,776.8198602409639,0.4857751236849807,False
C3orf24,0.21700898531279836,0.3122336967650494,14.87476064618557,12.797459746987952,0.48582083678581406,False
LTBP1,-0.2743551709733185,0.31223619325977414,17.83277211340206,21.567906674698794,0.48582083678581406,False
FARSLB,-0.016234201118405133,0.3122268321833134,46225.85268041237,46748.955542168675,0.48582083678581406,False
NPHP3,-0.0802329941996911,0.31219089173384423,342.1875559793815,361.7568386746988,0.48582083678581406,False
MIR568,0.2311428460284292,0.3122244407271557,15.612980845360823,13.301631031927712,0.48582083678581406,False
LOC100131409,-0.19442570298290984,0.31247411032208233,21.73128635876289,24.86642792771084,0.4861592692138824,False
FLJ35424,-0.13705599081306163,0.3125438983527273,34.14247556701031,37.545074602409635,0.4862360928921192,False
LOC100132096,0.14708094264687324,0.3126504829669955,50.121020546391755,45.26308280722892,0.48630663722399675,False
LOC647366,-0.1832454599864981,0.31263663125425667,20.03443913814433,22.74780878313253,0.48630663722399675,False
P76,-0.15327472964995761,0.31260998493907566,48.59282953917526,54.0396440554217,0.48630663722399675,False
SMG7,-0.03599455609716387,0.31275979882509636,1533.9597319587626,1572.7127228915665,0.48644491006138735,False
LOC653817,0.31111381884039424,0.31284120418391637,10.946852645360824,8.823373844578313,0.4865397576232824,False
