"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"ILMN_1680927",-0.00850951284266799,6.13296237642011,-0.196746594755921,0.844243242906349,0.930886489898477,-7.00820911720581,"CASC2"
"ILMN_1740007",-0.00808281425426216,6.50660275049368,-0.196739043852296,0.844249143532669,0.930886489898477,-7.00821059903926,"TMPRSS11E"
"ILMN_1867659",0.00766821188607825,6.207040615751,0.196717023413665,0.844266351375087,0.930886489898477,-7.00821492013422,"ONECUT2"
"ILMN_1814206",-0.00806849515749253,6.20868791026269,-0.196664683462543,0.84430725266083,0.930908286911176,-7.00822518892028,"HTR1B"
"ILMN_1658768",0.00968718763443821,6.07211630495422,0.196573215892979,0.844378731412634,0.930944995904106,-7.00824312775411,"LOC402643"
"ILMN_1887865",0.00687271638049136,6.34110451184271,0.196567992490437,0.844382813360618,0.930944995904106,-7.00824415192826,"PRDM9"
"ILMN_2062370",0.0207546449255904,7.50851715642981,0.19652621152259,0.844415464209957,0.930957693811012,-7.00825234311644,"NOL8"
"ILMN_1745499",0.00801119359485725,6.92447762280726,0.196478242462534,0.844452951240978,0.930975722779897,-7.00826174533821,"UXT"
"ILMN_2184708",-0.0182229427898761,6.46566500318527,-0.196404393866661,0.844510663397583,0.931015194426333,-7.0082762156185,"LIN7C"
"ILMN_1735192",0.00799026666650526,6.73330896233044,0.196378340193693,0.844531024359988,0.931015194426333,-7.00828131941395,"COLEC11"
"ILMN_3218138",0.010216283198023,5.97141156091719,0.196316592915859,0.844579280316028,0.931034371705529,-7.00829341272066,"LOC283523"
"ILMN_1674024",0.0136558656251431,7.77973406020978,0.196258931321922,0.844624343810721,0.931034371705529,-7.00830470240693,"IKZF5"
"ILMN_3292297",-0.00752077353427971,6.19780896054922,-0.196257863928153,0.844625178001537,0.931034371705529,-7.00830491136296,"LOC100132146"
"ILMN_1741544",-0.0112840814168944,5.24521912129833,-0.196247904243757,0.844632961714106,0.931034371705529,-7.00830686104441,"KRT38"
"ILMN_3235851",0.00765640740186502,6.90581009995253,0.196215696350729,0.844658132996096,0.931038820353594,-7.00831316529927,"SCARNA9L"
"ILMN_2052511",-0.0144986256406821,4.55209526093749,-0.195981096822714,0.844841483276103,0.931184374219623,-7.00835905374616,"IL13"
"ILMN_1680776",-0.00785583781136534,6.76807651462255,-0.195968537906788,0.844851298883378,0.931184374219623,-7.00836150876436,"LOC341346"
"ILMN_1788107",0.00883412362647551,5.86692399378842,0.195965595096573,0.844853598883922,0.931184374219623,-7.00836208400249,"IL11"
"ILMN_1744995",0.00862934022781392,6.05362534069868,0.19592603701612,0.844884516265868,0.931195151772112,-7.00836981567641,"RGSL1"
"ILMN_1799102",0.00866801472319967,6.86714369238935,0.195891417511251,0.844911574006314,0.931201674961899,-7.00837658081961,"LOC646482"
"ILMN_1719530",0.00819504146892758,6.31352529955131,0.195836799232158,0.844954262664315,0.931206729402259,-7.00838725157768,"LOC643619"
"ILMN_1797413",-0.0089783919327262,5.32316463072807,-0.19583145627282,0.84495843864924,0.931206729402259,-7.00838829527046,"SNX7"
"ILMN_3242676",-0.0152238262012965,6.47801109759196,-0.19573088192262,0.845037047023677,0.931270063005103,-7.00840793613637,"TMEM233"
"ILMN_1693912",0.0107053327959719,5.88339089123606,0.195694681292354,0.84506534162352,0.931277946710471,-7.00841500318149,"SLC47A2"
"ILMN_2404951",-0.012003657591567,5.36252785298219,-0.195619000898702,0.845124494461513,0.931290879358527,-7.00842977319914,"DAZ4"
"ILMN_1667195",-0.00790261895202349,6.62251649615636,-0.195579020637528,0.845155743939664,0.931290879358527,-7.00843757356422,"LOC646403"
"ILMN_1691340",-0.013674608337281,6.23820744749558,-0.195578543686239,0.845156116737083,0.931290879358527,-7.00843766661036,"CACYBP"
"ILMN_1800408",-0.00737304503278757,6.1795554218875,-0.195571474976496,0.845161641826879,0.931290879358527,-7.0084390455847,"LOC647537"
"ILMN_1746164",0.00885131004017747,5.88488319127198,0.195355391130165,0.845330542358538,0.931443880209232,-7.00848117550119,"SCD5"
"ILMN_3234852",0.00784246300907121,5.93007291810502,0.195325023680624,0.845354279452344,0.931443880209232,-7.00848709251866,"LOC728539"
"ILMN_3245815",0.00876202537466853,6.13491237662177,0.195312681895296,0.845363926602463,0.931443880209232,-7.00848949702021,"PAR1"
"ILMN_3193858",0.0111400541171545,6.92900115126401,0.195200890193941,0.845451311404282,0.931516863476903,-7.00851127004008,"LOC100129022"
"ILMN_1806703",0.00716269156723204,6.43289520212364,0.195154994869375,0.845487187196914,0.931521232948985,-7.00852020519778,"LOC643037"
"ILMN_1728295",-0.00829185701338897,6.12422281628817,-0.19514171236648,0.845497570021095,0.931521232948985,-7.00852279071762,"LOC643231"
"ILMN_1724555",0.00758153313007437,6.88461012104385,0.195006348390883,0.845603384479175,0.931614513047522,-7.00854913010651,"LOC651959"
"ILMN_2251225",-0.013235575053983,4.87056185864366,-0.19490386920347,0.845683494659436,0.931679470382464,-7.00856905855737,"WDR78"
"ILMN_1695940",-0.00745054177365034,6.24911698649049,-0.194752672364913,0.845801691410178,0.931758654966902,-7.00859844168699,"OR8J1"
"ILMN_2123557",-0.010177280611523,6.58990360945458,-0.194752436079631,0.845801876126783,0.931758654966902,-7.0085984875881,"FAM73A"
"ILMN_3245274",-0.0068875529438932,6.68212248463582,-0.194730754503955,0.845818825788665,0.931758654966902,-7.00860269924524,"SNORD94"
"ILMN_1689585",-0.00679629359569489,7.18565443585694,-0.194680467294449,0.845858138300564,0.93177866038856,-7.0086124657571,"C20orf194"
"ILMN_1779512",-0.010497698399309,6.13093824267621,-0.19462453468057,0.845901864616343,0.931792565156786,-7.00862332572723,"AP4M1"
"ILMN_1738158",-0.00848707678471516,6.14269005280049,-0.194606415466573,0.845916029736789,0.931792565156786,-7.00862684311532,"LOC391165"
"ILMN_2144654",0.0102743252476909,6.15651562823241,0.194555220036509,0.845956053236137,0.931792565156786,-7.00863677964684,"MGC119295"
"ILMN_1688727",-0.00825207239991066,7.57251963846541,-0.194549683133724,0.845960381893094,0.931792565156786,-7.00863785414882,"C17orf95"
"ILMN_1673982",0.00828916528159773,6.13196159767131,0.194529035606587,0.845976523821945,0.931792565156786,-7.00864186077811,"C11orf40"
"ILMN_3309148",-0.0106241241509215,5.52466757992668,-0.194480134042592,0.846014754595491,0.931811375289061,-7.00865134837569,"MIR556"
"ILMN_1762095",0.0127828396406926,6.39729696136784,0.194450614253722,0.846037833060119,0.931813495952878,-7.00865707447967,"TMTC4"
"ILMN_1714774",-0.00825033429633582,5.62065322569151,-0.194384628099799,0.846089421279118,0.931847015945357,-7.0086698710087,"TRIM71"
"ILMN_2415073",0.00727929195396548,6.17998902546919,0.194311995999582,0.846146206092523,0.931886257427415,-7.0086839513501,"ATP2B3"
"ILMN_1651624",0.0100370086380686,5.45806297504284,0.194220931985503,0.846217402377653,0.931937623171733,-7.00870159744093,"C6orf201"
"ILMN_1670872",-0.0104579346104519,5.15593000389308,-0.194198222335969,0.8462351575871,0.931937623171733,-7.00870599675544,"COLQ"
"ILMN_2381753",0.00858360580790496,10.8627168310299,0.194130790421535,0.846287878713233,0.931955086760406,-7.00871905663922,"G3BP2"
"ILMN_1701855",0.00931963221581356,12.07136423653,0.194101348673689,0.846310897736016,0.931955086760406,-7.00872475735124,"PPP1CC"
"ILMN_1713936",-0.00754178862330512,6.30173544150281,-0.194096761763388,0.846314484022531,0.931955086760406,-7.00872564542228,"GOLGA6B"
"ILMN_3227600",0.00771987209295411,6.37245089157987,0.193995534504805,0.846393629607564,0.932018942551815,-7.00874523867726,"ZNF385B"
"ILMN_1697526",0.00766835058954829,6.14958920753145,0.193938515194839,0.846438211436084,0.932044735707311,-7.00875627067143,"LOC644091"
"ILMN_1775587",0.00811351642436531,6.40056741291647,0.193867441018014,0.846493783071877,0.932082628558198,-7.00877001743739,"STX19"
"ILMN_1798992",-0.00944914242932615,6.06243195870635,-0.193837404675162,0.846517268185973,0.932085189613325,-7.00877582538317,"MYL3"
"ILMN_3219534",-0.00689313323050911,6.13938970181495,-0.193691328337958,0.846631485762798,0.932181738935691,-7.00880405845495,"LOC100131504"
"ILMN_1794896",0.00869114398706294,6.41959234268824,0.193671132946412,0.846647276862684,0.932181738935691,-7.00880796006838,"LOC654230"
"ILMN_2404320",-0.0101520166523166,5.11748132361564,-0.193584945642779,0.84671466879266,0.932232638714958,-7.00882460630321,"SNTN"
"ILMN_1792620",0.00939790591316481,7.02090678772371,0.193524809064343,0.846761691702237,0.932245650893621,-7.00883621670837,"ICF45"
"ILMN_2229865",-0.00933127039593629,5.66547947702461,-0.193515701791795,0.846768813047503,0.932245650893621,-7.00883797471026,"DEFB129"
"ILMN_1803408",-0.00743582289454015,6.55421397607678,-0.193472515485841,0.846802582341002,0.932259529520493,-7.00884630995588,"KRT18"
"ILMN_1653429",-0.00834393401708589,8.29262586322723,-0.193413585336625,0.846848662903383,0.932286960802642,-7.00885768086838,"SLC35A3"
"ILMN_3310251",-0.00857094546613801,5.83397578872922,-0.193327260959029,0.84691616539723,0.932337973307844,-7.00887433140425,"MIR1266"
"ILMN_3238735",-0.00962188057222235,6.22733242318293,-0.193291871295403,0.846943839142162,0.932345138395926,-7.00888115533403,"LOC100132346"
"ILMN_3270706",0.00787021711480751,6.24312523709759,0.193208566426921,0.847008982012361,0.932367587762971,-7.00889721347255,"LOC100130218"
"ILMN_1731640",0.0111688209755991,5.7458779286191,0.193193742520775,0.847020574143948,0.932367587762971,-7.00890007025549,"MGC39900"
"ILMN_2293021",0.0102893626048699,5.69007213558515,0.193184592850268,0.84702772910232,0.932367587762971,-7.00890183342108,"USH2A"
"ILMN_2205405",0.00725377202748057,6.39684071312094,0.193149069556688,0.847055508112404,0.932374867262856,-7.00890867806218,"HLA-DPB2"
"ILMN_1670473",0.00723005736965732,6.29496587522784,0.19311790391011,0.847079879625527,0.932375073790489,-7.00891468203408,"LOC643623"
"ILMN_3286239",0.00811062222282199,5.94516314313325,0.193094697189366,0.847098027360172,0.932375073790489,-7.00891915211285,"LOC283155"
"ILMN_1706519",0.00831987956692615,5.87958301550594,0.193009946617847,0.847164303290025,0.932424723889486,-7.00893547220736,"LAMC2"
"ILMN_1663575",-0.00735553529105193,6.27049752316059,-0.192843312577248,0.84729461621982,0.932531359889223,-7.00896753940605,"MGC87042"
"ILMN_2252300",-0.00915971390399672,6.16744504344736,-0.192809983892763,0.847320680778441,0.932531359889223,-7.00897394988438,"NPHP1"
"ILMN_1754048",0.00826032179756009,6.34664745152949,0.19280484886213,0.847324696622688,0.932531359889223,-7.00897493746374,"KBTBD5"
"ILMN_2249551",0.0106639845799972,5.5960519640878,0.192776750251777,0.847346671176341,0.932532246033653,-7.0089803409791,"NRF1"
"ILMN_3277365",0.00409836106600636,15.3317863419115,0.192726436395628,0.847386019489919,0.932536657757101,-7.00899001464005,"LOC100133233"
"ILMN_3191821",-0.00837220161161323,6.01371436015258,-0.192693501656298,0.847411776547733,0.932536657757101,-7.00899634551494,"LOC100130457"
"ILMN_2311497",-0.0149318336855551,5.25211833327832,-0.19266814546507,0.847431606811576,0.932536657757101,-7.0090012188678,"SNHG3-RCC1"
"ILMN_3239643",-0.00792682641212661,6.1670299587091,-0.192652820646457,0.847443591907877,0.932536657757101,-7.0090041639224,"LOC389332"
"ILMN_1808379",-0.00972090340506071,5.58883815683702,-0.19263628079922,0.847456527282747,0.932536657757101,-7.009007342213,"PLCD4"
"ILMN_1768454",-0.008249439465148,6.1479817576607,-0.192606993602313,0.847479432122578,0.932538567292775,-7.0090129693602,"WDR21C"
"ILMN_1752046",-0.00873415405808231,11.2542128493328,-0.192555144155961,0.847519982694751,0.932559893033084,-7.00902292944772,"SH2B3"
"ILMN_1674128",-0.0116188732071674,6.94678770815854,-0.192473265387889,0.847584019518629,0.93260705991795,-7.00903865259845,"CWC22"
"ILMN_3235357",-0.0190225982756775,6.85236281701125,-0.192374283539857,0.847661433898675,0.932665383589686,-7.00905765112273,"LOC100133329"
"ILMN_1799640",-0.00925906098064733,5.93451334395468,-0.192351349739111,0.847679370792497,0.932665383589686,-7.00906205163057,"LOC651403"
"ILMN_1663791",-0.00706939411116192,6.5010740031405,-0.192173185758819,0.847818718410796,0.932734463188081,-7.00909621964143,"LOC126661"
"ILMN_1700918",0.00781138624816258,6.44098109002475,0.192171056364566,0.847820383905617,0.932734463188081,-7.00909662782195,"GAGE6"
"ILMN_1701688",-0.00727943469414782,6.29489031079675,-0.192164369905939,0.847825613689479,0.932734463188081,-7.00909790951018,"LOC652441"
"ILMN_1729225",0.0098860227075992,5.23152669287974,0.1921627871762,0.84782685161549,0.932734463188081,-7.00909821288789,"SORCS2"
"ILMN_1750262",-0.00732050839084852,6.50272269327912,-0.19207976182372,0.847891790107941,0.932782609411241,-7.00911412368894,"LOC649025"
"ILMN_1661664",-0.0086892649010446,7.7363828109926,-0.191989351250095,0.847962506154104,0.932822177434132,-7.00913144196066,"SRRM1L"
"ILMN_1753295",-0.0079560423002496,6.17466424388591,-0.191901935220088,0.848030881144377,0.932822177434132,-7.00914817887361,"LOC652349"
"ILMN_3249172",0.0101750636913565,8.15075224102533,0.191896112717633,0.848035435424976,0.932822177434132,-7.00914929339526,"NCRNA00092"
"ILMN_3245179",0.0084648859624803,5.77892070825037,0.191877906507131,0.848049676103118,0.932822177434132,-7.00915277814188,"LOC100134071"
"ILMN_1668052",0.00936719921359064,6.01955443267856,0.191874753607734,0.848052142268058,0.932822177434132,-7.00915338158675,"FOXA2"
"ILMN_1736546",0.00734588449869555,6.69689085058017,0.19183897624879,0.84808012704917,0.932822177434132,-7.00916022845107,"SLC16A14"
"ILMN_1704656",0.00925882495213592,6.70767659142581,0.191830915014739,0.848086432512478,0.932822177434132,-7.00916177098729,"PPP2R1B"
"ILMN_1677829",-0.00936906348870892,8.45604299719817,-0.19181719433659,0.84809716479165,0.932822177434132,-7.00916439632257,"SLC9A6"
"ILMN_1672658",-0.0098012164456458,4.94212816271961,-0.191742315053118,0.848155735674929,0.932863307088869,-7.00917872053027,"OR6B2"
"ILMN_1693291",0.00970312627848902,7.31341150789221,0.191714355396635,0.848177606049914,0.932864069811864,-7.00918406770467,"LOC647219"
"ILMN_2160428",-0.0095906031998565,6.56713904849511,-0.19166513458525,0.84821610743881,0.932883123580931,-7.0091934790975,"IL1RAPL1"
"ILMN_3240726",0.00916864905701065,5.68549768338749,0.191580565380194,0.848282259818755,0.932894099585048,-7.0092096437308,"OR5M1"
"ILMN_3244597",0.00772287080741663,6.23922440074134,0.191579915788489,0.84828276795159,0.932894099585048,-7.00920976786674,"SNORA38"
"ILMN_1907095",0.00824383108739735,6.52416056744787,0.191571156140917,0.848289620053544,0.932894099585048,-7.00921144178034,"ONECUT2"
"ILMN_1712038",-0.00883490789441321,6.24306167380874,-0.191439738470898,0.848392420927411,0.932976971825562,-7.00923654568726,"LOC730419"
"ILMN_1693560",0.00873838267277716,6.19938804471161,0.191420672350823,0.848407335529009,0.932976971825562,-7.00924018634018,"HMGA1"
"ILMN_1751141",0.00904330095756833,5.23768018747617,0.19133592841498,0.848473627708977,0.933003994469689,-7.00925636370802,"RGS12"
"ILMN_3309428",0.0090052896402657,5.96231087312706,0.191335108786588,0.848474268880519,0.933003994469689,-7.00925652013771,"SNORD114-17"
"ILMN_3247621",0.00840671442486318,6.15205534542615,0.191307184513768,0.848496113290417,0.933004724958342,-7.00926184920784,"LOC100130148"
"ILMN_3307752",-0.00842551470451447,7.37107137904397,-0.191153845738541,0.84861606819309,0.933091925588507,-7.0092910985334,"DLEU7"
"ILMN_2196479",0.0236276984967958,6.75055999209292,0.191120553953807,0.848642112384555,0.933091925588507,-7.0092974458338,"XRN2"
"ILMN_1665985",-0.00757013136411988,6.3826570776976,-0.191115484003089,0.848646078625923,0.933091925588507,-7.00929841235668,"POLR2J4"
"ILMN_1723478",-0.0089887498531791,6.03093400187026,-0.191094813518337,0.84866224926327,0.933091925588507,-7.00930235266165,"LOC643883"
"ILMN_2175112",-0.0079960004722972,6.07399466491573,-0.191070428380447,0.84868132597737,0.933091925588507,-7.00930700052351,"KCNS3"
"ILMN_1811098",-0.00907750928361306,6.07865298855668,-0.19100435105774,0.848733019314099,0.933116480747278,-7.00931959202906,"ZNF645"
"ILMN_3242507",-0.00906368369022292,5.82415051039037,-0.190987726496522,0.84874602507507,0.933116480747278,-7.00932275927241,"LOC100128108"
"ILMN_1656383",0.0095073192376649,6.05469242983143,0.190956058660877,0.848770799636321,0.93312042962838,-7.00932879173645,"SOHLH1"
"ILMN_1656817",0.00770852787826293,6.33836760577622,0.190852569280031,0.848851763087337,0.933186149632151,-7.0093484986449,"LOC648240"
"ILMN_3292163",-0.0149949166958034,9.00267108160931,-0.190734361241384,0.848944243438448,0.933264527156973,-7.00937099528062,"LOC391532"
"ILMN_1668577",0.0060472925777546,6.56210597605583,0.190679594650693,0.84898709092659,0.933288339548992,-7.00938141340259,"LOC653198"
"ILMN_1688833",0.00707472028426182,6.53001949158583,0.190625016059291,0.849029791778069,0.933311989559447,-7.00939179278663,"HSFY2"
"ILMN_1678323",0.00726882300464027,6.80802152736826,0.190584929256025,0.849061154920918,0.933323175510839,-7.00939941432941,"AASS"
"ILMN_1733747",0.00991652294709855,5.30718671104528,0.190476271327607,0.849146168002647,0.93336468046252,-7.00942006496696,"RIOK3"
"ILMN_1711628",-0.00809192462446084,6.01430006178213,-0.190471640995792,0.849149790775996,0.93336468046252,-7.00942094470845,"LOC728951"
"ILMN_3259283",-0.0077451450656838,6.61652577856231,-0.190455425824071,0.849162477557749,0.93336468046252,-7.00942402534709,"LOC100128747"
"ILMN_3242982",0.00917291204561543,6.04240842699881,0.190322900404832,0.84926616717846,0.933426367470643,-7.00944919335531,"LOC652794"
"ILMN_1661903",-0.010083707576122,5.25433698909242,-0.190307390523696,0.849278302484128,0.933426367470643,-7.00945213770459,"CYLC2"
"ILMN_3241814",-0.00981828481034075,5.58249936682881,-0.190297131745618,0.849286329219698,0.933426367470643,-7.00945408506839,"SNORA36A"
